id,address,street,city,state,zip,lon,lat,cluster_id,n_points,last_time,distance_m,hull_area_deg2
119697737,"1007 KENZELI Court, LOUISVILLE, KY, 40245",KENZELI Court,LOUISVILLE,KY,40245,-85.4467253,38.2961412,2,41440,,0.0,13.223299363974721
119697738,"1004 KENZELI Court, LOUISVILLE, KY, 40245",KENZELI Court,LOUISVILLE,KY,40245,-85.4459131,38.2961395,2,41440,,0.0,13.223299363974721
119697739,"550 EARTHWOOD Court, LOUISVILLE, KY, 40245",EARTHWOOD Court,LOUISVILLE,KY,40245,-85.4317975,38.2885844,2,41440,,0.0,13.223299363974721
119697740,"925 WILLOW CREEK Lane, LOUISVILLE, KY, 40245",WILLOW CREEK Lane,LOUISVILLE,KY,40245,-85.43961,38.2868084,2,41440,,0.0,13.223299363974721
119697741,"954 WILLOW CREEK Lane, LOUISVILLE, KY, 40245",WILLOW CREEK Lane,LOUISVILLE,KY,40245,-85.439629,38.2857893,2,41440,,0.0,13.223299363974721
119697742,"404 SYCAMORE HILLS Lane, LOUISVILLE, KY, 40245",SYCAMORE HILLS Lane,LOUISVILLE,KY,40245,-85.4368429,38.2854285,2,41440,,0.0,13.223299363974721
119697743,"210 SYCAMORE HILLS Court, LOUISVILLE, KY, 40245",SYCAMORE HILLS Court,LOUISVILLE,KY,40245,-85.4388898,38.2848753,2,41440,,0.0,13.223299363974721
119697744,"203 SYCAMORE HILLS Court, LOUISVILLE, KY, 40245",SYCAMORE HILLS Court,LOUISVILLE,KY,40245,-85.4373544,38.2839335,2,41440,,0.0,13.223299363974721
119697745,"113 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.432862,38.2848929,2,41440,,0.0,13.223299363974721
119697746,"117 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.4320093,38.2847812,2,41440,,0.0,13.223299363974721
119697747,"1204 CHERRY HILLS Court, LOUISVILLE, KY, 40245",CHERRY HILLS Court,LOUISVILLE,KY,40245,-85.4323423,38.2842889,2,41440,,0.0,13.223299363974721
119697748,"1012 MULLINS Lane, LOUISVILLE, KY, 40245",MULLINS Lane,LOUISVILLE,KY,40245,-85.4197726,38.2795525,2,41440,,0.0,13.223299363974721
119697749,"115 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.415123,38.2779893,2,41440,,0.0,13.223299363974721
119697750,"117 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4154754,38.2777018,2,41440,,0.0,13.223299363974721
119697751,"114 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4148349,38.2775004,2,41440,,0.0,13.223299363974721
119697752,"2228 EDGEWOOD Drive, LOUISVILLE, KY, 40245",EDGEWOOD Drive,LOUISVILLE,KY,40245,-85.4173141,38.2752296,2,41440,,0.0,13.223299363974721
119697753,"209 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.414616,38.2754985,2,41440,,0.0,13.223299363974721
119697754,"306 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4148152,38.2716961,2,41440,,0.0,13.223299363974721
119697755,"1002 BENTON RIDGE Drive, LOUISVILLE, KY, 40245",BENTON RIDGE Drive,LOUISVILLE,KY,40245,-85.414726,38.273204,2,41440,,0.0,13.223299363974721
119697756,"1010 BENTON RIDGE Drive, LOUISVILLE, KY, 40245",BENTON RIDGE Drive,LOUISVILLE,KY,40245,-85.4128228,38.2729047,2,41440,,0.0,13.223299363974721
119697757,"2064 LONG RUN Road, LOUISVILLE, KY, 40245",LONG RUN Road,LOUISVILLE,KY,40245,-85.4120718,38.2695137,2,41440,,0.0,13.223299363974721
119697759,"8 LINCOLN RUN Road, LOUISVILLE, KY, 40245",LINCOLN RUN Road,LOUISVILLE,KY,40245,-85.4053224,38.2665799,2,41440,,0.0,13.223299363974721
119698819,"8112 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4166138,38.2913552,2,41440,,0.0,13.223299363974721
119698820,"8643 AIKEN Road, LOUISVILLE, KY, 40245",AIKEN Road,LOUISVILLE,KY,40245,-85.4298825,38.2818799,2,41440,,0.0,13.223299363974721
119698821,"2814 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.442871,38.2774367,2,41440,,0.0,13.223299363974721
119698822,"2656 ASH Avenue, LOUISVILLE, KY, 40245",ASH Avenue,LOUISVILLE,KY,40245,-85.4524412,38.2804618,2,41440,,0.0,13.223299363974721
119698831,"55 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4361002,38.285509,2,41440,,0.0,13.223299363974721
119698832,"67 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4384052,38.286693,2,41440,,0.0,13.223299363974721
119698833,"107 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4466692,38.2907319,2,41440,,0.0,13.223299363974721
119698834,"305 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4326966,38.2933642,2,41440,,0.0,13.223299363974721
119698835,"327 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4314036,38.2901128,2,41440,,0.0,13.223299363974721
119698836,"1594 PERSIMMON RIDGE Drive, LOUISVILLE, KY, 40245",PERSIMMON RIDGE Drive,LOUISVILLE,KY,40245,-85.4286185,38.2851292,2,41440,,0.0,13.223299363974721
119698837,"47 OSAGE Trail, LOUISVILLE, KY, 40245",OSAGE Trail,LOUISVILLE,KY,40245,-85.4364508,38.2944029,2,41440,,0.0,13.223299363974721
119698838,"320 ARTHUR HILLS Way, LOUISVILLE, KY, 40245",ARTHUR HILLS Way,LOUISVILLE,KY,40245,-85.4372502,38.2923633,2,41440,,0.0,13.223299363974721
119698839,"8 OAK TREE Lane, LOUISVILLE, KY, 40245",OAK TREE Lane,LOUISVILLE,KY,40245,-85.4413775,38.2917236,2,41440,,0.0,13.223299363974721
119698840,"9 OAK TREE Lane, LOUISVILLE, KY, 40245",OAK TREE Lane,LOUISVILLE,KY,40245,-85.44071,38.2918552,2,41440,,0.0,13.223299363974721
119698841,"1002 KENZELI Court, LOUISVILLE, KY, 40245",KENZELI Court,LOUISVILLE,KY,40245,-85.4456731,38.2959413,2,41440,,0.0,13.223299363974721
119698842,"2015 SHAGBARK Lane, LOUISVILLE, KY, 40245",SHAGBARK Lane,LOUISVILLE,KY,40245,-85.4506587,38.2923022,2,41440,,0.0,13.223299363974721
119698843,"959 WILLOW CREEK Lane, LOUISVILLE, KY, 40245",WILLOW CREEK Lane,LOUISVILLE,KY,40245,-85.4396122,38.2851597,2,41440,,0.0,13.223299363974721
119698844,"1003 WILLOW CREEK Court, LOUISVILLE, KY, 40245",WILLOW CREEK Court,LOUISVILLE,KY,40245,-85.4387043,38.2858448,2,41440,,0.0,13.223299363974721
119698845,"1004 WILLOW CREEK Court, LOUISVILLE, KY, 40245",WILLOW CREEK Court,LOUISVILLE,KY,40245,-85.4387013,38.286257,2,41440,,0.0,13.223299363974721
119698846,"1002 WILLOW CREEK Court, LOUISVILLE, KY, 40245",WILLOW CREEK Court,LOUISVILLE,KY,40245,-85.4388521,38.2865422,2,41440,,0.0,13.223299363974721
119698847,"407 SYCAMORE HILLS Lane, LOUISVILLE, KY, 40245",SYCAMORE HILLS Lane,LOUISVILLE,KY,40245,-85.4375361,38.285314,2,41440,,0.0,13.223299363974721
119698848,"204 SYCAMORE HILLS Court, LOUISVILLE, KY, 40245",SYCAMORE HILLS Court,LOUISVILLE,KY,40245,-85.4377525,38.2844465,2,41440,,0.0,13.223299363974721
119698849,"103 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.4352024,38.2844161,2,41440,,0.0,13.223299363974721
119698850,"111 CHERRY HILLS Lane, LOUISVILLE, KY, 40245",CHERRY HILLS Lane,LOUISVILLE,KY,40245,-85.433368,38.2848468,2,41440,,0.0,13.223299363974721
119698851,"109 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4140329,38.2784605,2,41440,,0.0,13.223299363974721
119698852,"104 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4129394,38.2783056,2,41440,,0.0,13.223299363974721
119698853,"308 PARKVIEW Drive, LOUISVILLE, KY, 40245",PARKVIEW Drive,LOUISVILLE,KY,40245,-85.4144184,38.2715001,2,41440,,0.0,13.223299363974721
119703387,"7101 SLATE Court, KY, 40014",SLATE Court,,KY,40014,-85.4795481,38.3232427,2,41440,,0.0,13.223299363974721
119703388,"7007 QUARRY Drive, KY, 40014",QUARRY Drive,,KY,40014,-85.4782882,38.3228067,2,41440,,0.0,13.223299363974721
119703389,"6901 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4820327,38.3190086,2,41440,,0.0,13.223299363974721
119703390,"6108 CHERRY Lane, KY, 40014",CHERRY Lane,,KY,40014,-85.4706986,38.3115763,2,41440,,0.0,13.223299363974721
119703391,"6112 CHERRY Lane, KY, 40014",CHERRY Lane,,KY,40014,-85.4714508,38.3110359,2,41440,,0.0,13.223299363974721
119703392,"6807 HILLCREST Court, KY, 40014",HILLCREST Court,,KY,40014,-85.4697602,38.3267933,2,41440,,0.0,13.223299363974721
119703393,"6803 CRESTVIEW Drive, KY, 40014",CRESTVIEW Drive,,KY,40014,-85.4702546,38.3272199,2,41440,,0.0,13.223299363974721
119703394,"6204 HILLCREST Court, KY, 40014",HILLCREST Court,,KY,40014,-85.4682482,38.3276622,2,41440,,0.0,13.223299363974721
119703395,"6100 POTTS Lane, KY, 40014",POTTS Lane,,KY,40014,-85.469935,38.3278057,2,41440,,0.0,13.223299363974721
119703396,"6505 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4696529,38.3255359,2,41440,,0.0,13.223299363974721
119703397,"6410 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4651863,38.3297243,2,41440,,0.0,13.223299363974721
119703398,"6459 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.468473,38.3263065,2,41440,,0.0,13.223299363974721
119703399,"7206 PRYOR Avenue, KY, 40014",PRYOR Avenue,,KY,40014,-85.4725462,38.3199138,2,41440,,0.0,13.223299363974721
119703400,"7316 KAVANAUGH Road, KY, 40014",KAVANAUGH Road,,KY,40014,-85.4711767,38.3198338,2,41440,,0.0,13.223299363974721
119703401,"7303 KAVANAUGH Road, KY, 40014",KAVANAUGH Road,,KY,40014,-85.4716016,38.3214754,2,41440,,0.0,13.223299363974721
119703402,"6405 STATE HIGHWAY  329, KY, 40014",STATE HIGHWAY  329,,KY,40014,-85.4760914,38.3269554,2,41440,,0.0,13.223299363974721
119703403,"6317 STATE HIGHWAY  329, KY, 40014",STATE HIGHWAY  329,,KY,40014,-85.4740879,38.3255871,2,41440,,0.0,13.223299363974721
119703404,"6603 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4733065,38.3243737,2,41440,,0.0,13.223299363974721
119703405,"6611 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.474031,38.3244975,2,41440,,0.0,13.223299363974721
119703406,"6613 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4742853,38.3246001,2,41440,,0.0,13.223299363974721
119703407,"6415 RAILROAD Avenue, KY, 40014",RAILROAD Avenue,,KY,40014,-85.472747,38.3237341,2,41440,,0.0,13.223299363974721
119703408,"7307 CARDINAL Road, KY, 40014",CARDINAL Road,,KY,40014,-85.4746291,38.3200113,2,41440,,0.0,13.223299363974721
119703409,"7311 CARDINAL Road, KY, 40014",CARDINAL Road,,KY,40014,-85.4742329,38.3197135,2,41440,,0.0,13.223299363974721
119703410,"6700 DOVE Road, KY, 40014",DOVE Road,,KY,40014,-85.4737862,38.3173039,2,41440,,0.0,13.223299363974721
119703411,"6702 DOVE Road, KY, 40014",DOVE Road,,KY,40014,-85.4739803,38.3171432,2,41440,,0.0,13.223299363974721
119703412,"6707 SUMAC Lane, KY, 40014",SUMAC Lane,,KY,40014,-85.4754834,38.3159579,2,41440,,0.0,13.223299363974721
119703413,"7501 BEECHDALE Road, KY, 40014",BEECHDALE Road,,KY,40014,-85.4764177,38.3160262,2,41440,,0.0,13.223299363974721
119703414,"7314 MEADOW Road, KY, 40014",MEADOW Road,,KY,40014,-85.476342,38.3177264,2,41440,,0.0,13.223299363974721
119703415,"7400 MEADOW Road, KY, 40014",MEADOW Road,,KY,40014,-85.4761899,38.3175229,2,41440,,0.0,13.223299363974721
119703416,"7402 MEADOW Road, KY, 40014",MEADOW Road,,KY,40014,-85.4759939,38.3173186,2,41440,,0.0,13.223299363974721
119703417,"6701 WREN Road, KY, 40014",WREN Road,,KY,40014,-85.4758028,38.3171015,2,41440,,0.0,13.223299363974721
119703418,"7307 MEADOW Road, KY, 40014",MEADOW Road,,KY,40014,-85.4760698,38.3184376,2,41440,,0.0,13.223299363974721
119703419,"7411 LARK Road, KY, 40014",LARK Road,,KY,40014,-85.4736712,38.3179683,2,41440,,0.0,13.223299363974721
119703420,"7310 CARDINAL Road, KY, 40014",CARDINAL Road,,KY,40014,-85.4746425,38.3193649,2,41440,,0.0,13.223299363974721
119703421,"7316 CARDINAL Road, KY, 40014",CARDINAL Road,,KY,40014,-85.4740667,38.3188845,2,41440,,0.0,13.223299363974721
119703422,"7420 West    KILGUS Circle, KY, 40014",West    KILGUS Circle,,KY,40014,-85.4798443,38.3156955,2,41440,,0.0,13.223299363974721
119703423,"7423 West    KILGUS Circle, KY, 40014",West    KILGUS Circle,,KY,40014,-85.4791136,38.3158815,2,41440,,0.0,13.223299363974721
119703424,"7408 East    KILGUS Circle, KY, 40014",East    KILGUS Circle,,KY,40014,-85.4799084,38.3172242,2,41440,,0.0,13.223299363974721
119703425,"7621 LOCUST Lane, KY, 40014",LOCUST Lane,,KY,40014,-85.4798097,38.3142763,2,41440,,0.0,13.223299363974721
119703426,"6901 TIMBER WOOD Circle, KY, 40014",TIMBER WOOD Circle,,KY,40014,-85.4906828,38.3270486,2,41440,,0.0,13.223299363974721
119703427,"450 CHERRY Lane, KY, 40014",CHERRY Lane,,KY,40014,-85.4744599,38.3108367,2,41440,,0.0,13.223299363974721
119703428,"6603 STATE HIGHWAY  329, KY, 40014",STATE HIGHWAY  329,,KY,40014,-85.4803913,38.3328347,2,41440,,0.0,13.223299363974721
119703429,"6500 SHELBURN Circle, KY, 40014",SHELBURN Circle,,KY,40014,-85.4753639,38.331489,2,41440,,0.0,13.223299363974721
119703430,"7513 KAVANAUGH Road, KY, 40014",KAVANAUGH Road,,KY,40014,-85.4714588,38.314738,2,41440,,0.0,13.223299363974721
119703431,"6101 CHERRY Lane, KY, 40014",CHERRY Lane,,KY,40014,-85.4701621,38.3127959,2,41440,,0.0,13.223299363974721
119703432,"7314 FLOYDSBURG Road, KY, 40014",FLOYDSBURG Road,,KY,40014,-85.4668589,38.3190374,2,41440,,0.0,13.223299363974721
119703433,"5712 SPRING HILL Court, KY, 40014",SPRING HILL Court,,KY,40014,-85.4926821,38.3369642,2,41440,,0.0,13.223299363974721
119703434,"7505 MEADOW STREAM Court, KY, 40014",MEADOW STREAM Court,,KY,40014,-85.5026957,38.3400049,2,41440,,0.0,13.223299363974721
119703435,"7511 MEADOW STREAM Court, KY, 40014",MEADOW STREAM Court,,KY,40014,-85.505048,38.3399434,2,41440,,0.0,13.223299363974721
119703436,"5508 MEADOW BLUFF Drive, KY, 40014",MEADOW BLUFF Drive,,KY,40014,-85.4985259,38.3405442,2,41440,,0.0,13.223299363974721
119703437,"6022 CONCORD Avenue, KY, 40014",CONCORD Avenue,,KY,40014,-85.4713956,38.3390631,2,41440,,0.0,13.223299363974721
119703438,"6401 CROSS KEYS Boulevard, KY, 40014",CROSS KEYS Boulevard,,KY,40014,-85.4697235,38.3393694,2,41440,,0.0,13.223299363974721
119703439,"6165 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4663402,38.340689,2,41440,,0.0,13.223299363974721
119703440,"6321 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4662885,38.3343742,2,41440,,0.0,13.223299363974721
119703441,"6315 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4647273,38.3358913,2,41440,,0.0,13.223299363974721
119703442,"5925 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4668201,38.326047,2,41440,,0.0,13.223299363974721
119703443,"5815 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4626545,38.3272535,2,41440,,0.0,13.223299363974721
119703444,"6325 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4642837,38.3342315,2,41440,,0.0,13.223299363974721
119703445,"6333 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4644155,38.3333573,2,41440,,0.0,13.223299363974721
119703446,"5914 CAMDEN ACRES Drive, KY, 40014",CAMDEN ACRES Drive,,KY,40014,-85.4661546,38.3362154,2,41440,,0.0,13.223299363974721
119703447,"7606 BRIARWOOD Drive, KY, 40014",BRIARWOOD Drive,,KY,40014,-85.5000325,38.3233117,2,41440,,0.0,13.223299363974721
119703448,"7608 BRIARWOOD Drive, KY, 40014",BRIARWOOD Drive,,KY,40014,-85.5004979,38.3235285,2,41440,,0.0,13.223299363974721
119703449,"7420 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5176312,38.3230072,2,41440,,0.0,13.223299363974721
119703450,"7431 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5191829,38.3229262,2,41440,,0.0,13.223299363974721
119703451,"7504 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5211611,38.3225767,2,41440,,0.0,13.223299363974721
119703452,"7512 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5215013,38.3219403,2,41440,,0.0,13.223299363974721
119703453,"7531 East    ORCHARD GRASS Boulevard, KY, 40014",East    ORCHARD GRASS Boulevard,,KY,40014,-85.5207889,38.3202531,2,41440,,0.0,13.223299363974721
119703454,"9209 FOXTAIL Court, KY, 40014",FOXTAIL Court,,KY,40014,-85.5191511,38.3216398,2,41440,,0.0,13.223299363974721
119703455,"7509 MILLET Place, KY, 40014",MILLET Place,,KY,40014,-85.5195977,38.3219242,2,41440,,0.0,13.223299363974721
119703456,"9203 WOODREED Court, KY, 40014",WOODREED Court,,KY,40014,-85.5192456,38.3242629,2,41440,,0.0,13.223299363974721
119703457,"7400 WOODREED Place, KY, 40014",WOODREED Place,,KY,40014,-85.5205072,38.3248417,2,41440,,0.0,13.223299363974721
119703458,"7405 WOODREED Place, KY, 40014",WOODREED Place,,KY,40014,-85.5198152,38.3248482,2,41440,,0.0,13.223299363974721
119703459,"7407 WOODREED Place, KY, 40014",WOODREED Place,,KY,40014,-85.5196606,38.3247028,2,41440,,0.0,13.223299363974721
119703460,"7308 SIDEOATS Drive, KY, 40014",SIDEOATS Drive,,KY,40014,-85.5210641,38.326439,2,41440,,0.0,13.223299363974721
119703461,"7315 SIDEOATS Drive, KY, 40014",SIDEOATS Drive,,KY,40014,-85.520278,38.3266268,2,41440,,0.0,13.223299363974721
119703462,"7325 SIDEOATS Drive, KY, 40014",SIDEOATS Drive,,KY,40014,-85.5195047,38.3259112,2,41440,,0.0,13.223299363974721
119703463,"7326 SIDEOATS Drive, KY, 40014",SIDEOATS Drive,,KY,40014,-85.5199139,38.3256502,2,41440,,0.0,13.223299363974721
119703464,"7406 West    ORCHARD GRASS Boulevard, KY, 40014",West    ORCHARD GRASS Boulevard,,KY,40014,-85.5220725,38.3257211,2,41440,,0.0,13.223299363974721
119703465,"7413 West    ORCHARD GRASS Boulevard, KY, 40014",West    ORCHARD GRASS Boulevard,,KY,40014,-85.521548,38.3252447,2,41440,,0.0,13.223299363974721
119703466,"7422 West    ORCHARD GRASS Boulevard, KY, 40014",West    ORCHARD GRASS Boulevard,,KY,40014,-85.5224946,38.3249816,2,41440,,0.0,13.223299363974721
119703467,"7423 West    ORCHARD GRASS Boulevard, KY, 40014",West    ORCHARD GRASS Boulevard,,KY,40014,-85.5221961,38.3245726,2,41440,,0.0,13.223299363974721
119703468,"7404 AUTUMN BENT Way, KY, 40014",AUTUMN BENT Way,,KY,40014,-85.5237185,38.3254128,2,41440,,0.0,13.223299363974721
119703469,"7410 AUTUMN BENT Way, KY, 40014",AUTUMN BENT Way,,KY,40014,-85.5234305,38.32496,2,41440,,0.0,13.223299363974721
119703470,"7512 CAMBRIDGE Drive, KY, 40014",CAMBRIDGE Drive,,KY,40014,-85.508117,38.3289355,2,41440,,0.0,13.223299363974721
119703471,"6304 BREEZE HILL Road, KY, 40014",BREEZE HILL Road,,KY,40014,-85.5132766,38.3294555,2,41440,,0.0,13.223299363974721
119703472,"6511 NORMAN Court, KY, 40014",NORMAN Court,,KY,40014,-85.5115308,38.327502,2,41440,,0.0,13.223299363974721
119703473,"9304 APPLE ORCHARD Place, KY, 40014",APPLE ORCHARD Place,,KY,40014,-85.5287626,38.3250001,2,41440,,0.0,13.223299363974721
119703474,"9308 APPLE ORCHARD Place, KY, 40014",APPLE ORCHARD Place,,KY,40014,-85.5290817,38.3247294,2,41440,,0.0,13.223299363974721
119703475,"7202 AUTUMN BENT Way, KY, 40014",AUTUMN BENT Way,,KY,40014,-85.5267447,38.3247808,2,41440,,0.0,13.223299363974721
119703476,"7203 AUTUMN BENT Way, KY, 40014",AUTUMN BENT Way,,KY,40014,-85.5272668,38.3250723,2,41440,,0.0,13.223299363974721
119703477,"7204 AUTUMN BENT Way, KY, 40014",AUTUMN BENT Way,,KY,40014,-85.5264728,38.3247983,2,41440,,0.0,13.223299363974721
119710389,"7001 QUARRY Drive, KY, 40014",QUARRY Drive,,KY,40014,-85.4807501,38.3220269,2,41440,,0.0,13.223299363974721
119710390,"7009 QUARRY Drive, KY, 40014",QUARRY Drive,,KY,40014,-85.4778512,38.322313,2,41440,,0.0,13.223299363974721
119710391,"7202 LIMESTONE Court, KY, 40014",LIMESTONE Court,,KY,40014,-85.4781243,38.3209132,2,41440,,0.0,13.223299363974721
119710392,"6032 CHERRY Lane, KY, 40014",CHERRY Lane,,KY,40014,-85.468917,38.3117841,2,41440,,0.0,13.223299363974721
119710393,"6603 CRESTVIEW Drive, KY, 40014",CRESTVIEW Drive,,KY,40014,-85.4721621,38.3272932,2,41440,,0.0,13.223299363974721
119710394,"6110 POTTS Lane, KY, 40014",POTTS Lane,,KY,40014,-85.4714451,38.3276228,2,41440,,0.0,13.223299363974721
119710395,"6900 POTTS Road, KY, 40014",POTTS Road,,KY,40014,-85.4651378,38.3301485,2,41440,,0.0,13.223299363974721
119710396,"6451 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4680011,38.3269782,2,41440,,0.0,13.223299363974721
119710397,"7207 PRYOR Avenue, KY, 40014",PRYOR Avenue,,KY,40014,-85.4719719,38.3199916,2,41440,,0.0,13.223299363974721
119710398,"7313 KAVANAUGH Road, KY, 40014",KAVANAUGH Road,,KY,40014,-85.470939,38.320519,2,41440,,0.0,13.223299363974721
119710399,"6518 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4718502,38.3231504,2,41440,,0.0,13.223299363974721
119710400,"7110 FLOYDSBURG Road, KY, 40014",FLOYDSBURG Road,,KY,40014,-85.4705062,38.3221258,2,41440,,0.0,13.223299363974721
119710401,"6801 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4757983,38.3248794,2,41440,,0.0,13.223299363974721
119710402,"7309 CARDINAL Road, KY, 40014",CARDINAL Road,,KY,40014,-85.4744266,38.3198642,2,41440,,0.0,13.223299363974721
119710403,"7301 LARK Road, KY, 40014",LARK Road,,KY,40014,-85.4759884,38.3196818,2,41440,,0.0,13.223299363974721
119710404,"7314 CARDINAL Road, KY, 40014",CARDINAL Road,,KY,40014,-85.4742357,38.3190288,2,41440,,0.0,13.223299363974721
119710405,"7506 KAVANAUGH Road, KY, 40014",KAVANAUGH Road,,KY,40014,-85.4708957,38.3160697,2,41440,,0.0,13.223299363974721
119710406,"7405 West    KILGUS Circle, KY, 40014",West    KILGUS Circle,,KY,40014,-85.4807316,38.3178741,2,41440,,0.0,13.223299363974721
119710407,"7801 LOCUST Lane, KY, 40014",LOCUST Lane,,KY,40014,-85.4789559,38.3148473,2,41440,,0.0,13.223299363974721
119710408,"7504 BEECHDALE Road, KY, 40014",BEECHDALE Road,,KY,40014,-85.476728,38.3155507,2,41440,,0.0,13.223299363974721
119710409,"7415 GATE WOOD Drive, KY, 40014",GATE WOOD Drive,,KY,40014,-85.4930407,38.3252541,2,41440,,0.0,13.223299363974721
119710410,"6905 WILLET Place, KY, 40014",WILLET Place,,KY,40014,-85.4910655,38.3253493,2,41440,,0.0,13.223299363974721
119710411,"7320 GATE WOOD Drive, KY, 40014",GATE WOOD Drive,,KY,40014,-85.4884547,38.3255637,2,41440,,0.0,13.223299363974721
119710412,"7816 BEECHDALE Road, KY, 40014",BEECHDALE Road,,KY,40014,-85.4736302,38.3114667,2,41440,,0.0,13.223299363974721
119710413,"6518 SUMAC Lane, KY, 40014",SUMAC Lane,,KY,40014,-85.473312,38.3141586,2,41440,,0.0,13.223299363974721
119710414,"6703 SHELBURN Drive, KY, 40014",SHELBURN Drive,,KY,40014,-85.478753,38.3327191,2,41440,,0.0,13.223299363974721
119710415,"6609 SHELBURN Drive, KY, 40014",SHELBURN Drive,,KY,40014,-85.4771897,38.3330817,2,41440,,0.0,13.223299363974721
119710416,"6308 CHERRY Lane, KY, 40014",CHERRY Lane,,KY,40014,-85.4728734,38.3106469,2,41440,,0.0,13.223299363974721
119710417,"7200 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4891911,38.3210025,2,41440,,0.0,13.223299363974721
119710418,"6929 West STATE HIGHWAY  146, KY, 40014",West STATE HIGHWAY  146,,KY,40014,-85.4859302,38.3171378,2,41440,,0.0,13.223299363974721
119710419,"7007 West STATE HIGHWAY  22, KY, 40014",West STATE HIGHWAY  22,,KY,40014,-85.4835441,38.3232299,2,41440,,0.0,13.223299363974721
119710420,"5421 MEADOW STREAM Way, KY, 40014",MEADOW STREAM Way,,KY,40014,-85.4978766,38.3396001,2,41440,,0.0,13.223299363974721
119710421,"5410 MEADOW STREAM Way, KY, 40014",MEADOW STREAM Way,,KY,40014,-85.5000117,38.3382381,2,41440,,0.0,13.223299363974721
